"FullName","LastWriteTime","Length"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260305095019_Дебиторы Оксана (32).xlsx","05.03.2026 9:49:03","24294"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Дебиторы Магира (32).xlsx.__clean.xlsx","05.03.2026 9:49:03","30536"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260305095017_Дебиторы Магира (32).xlsx","05.03.2026 9:49:03","30217"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Дебиторы Ергали (32).xlsx.__clean.xlsx","05.03.2026 9:49:03","19710"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260305095016_Дебиторы Ергали (32).xlsx","05.03.2026 9:49:03","19404"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Дебиторы Алена (32).xlsx.__clean.xlsx","05.03.2026 9:49:03","19907"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260305095015_Дебиторы Алена (32).xlsx","05.03.2026 9:49:03","19612"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Валовая прибыль Оксана (9).xlsx.__clean.xlsx","05.03.2026 9:49:03","10396"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260305094934_Валовая прибыль Оксана (9).xlsx","05.03.2026 9:49:03","10098"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Валовая прибыль Магира (9).xlsx.__clean.xlsx","05.03.2026 9:49:03","9530"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260305094932_Валовая прибыль Магира (9).xlsx","05.03.2026 9:49:03","9237"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Ведомость_по_взаиморасчетам_с_контрагентами_Алена (73).xlsx.__clean.xlsx","05.03.2026 9:49:03","8433"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260305094948_Ведомость_по_взаиморасчетам_с_контрагентами_Алена (73).xlsx","05.03.2026 9:49:03","8147"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Валовая прибыль (104).xlsx.__clean.xlsx","05.03.2026 9:49:03","7526"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260305094912_Валовая прибыль (104).xlsx","05.03.2026 9:49:03","7242"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Продажи (102).xlsx.__clean.xlsx","05.03.2026 9:49:03","11788"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260305095044_Продажи (102).xlsx","05.03.2026 9:49:03","11494"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Остатки всем (62).xlsx.__clean.xlsx","05.03.2026 9:49:03","9390"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260305095041_Остатки всем (62).xlsx","05.03.2026 9:49:03","9090"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Затраты (16).xlsx.__clean.xlsx","05.03.2026 9:49:03","5315"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260305095033_Затраты (16).xlsx","05.03.2026 9:49:03","5038"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Детальный_по_взаиморасчетам_с_контрагентами (32).xlsx.__clean.xlsx","05.03.2026 9:49:03","86748"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260305095029_Детальный_по_взаиморасчетам_с_контрагентами (32).xlsx","05.03.2026 9:49:03","86333"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Детальный Дебиторы Оксана (32).xlsx.__clean.xlsx","05.03.2026 9:49:03","24350"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260305095027_Детальный Дебиторы Оксана (32).xlsx","05.03.2026 9:49:03","24039"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Детальный Дебиторы Магира (34).xlsx.__clean.xlsx","05.03.2026 9:49:03","30419"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260305095025_Детальный Дебиторы Магира (34).xlsx","05.03.2026 9:49:03","30100"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Детальный Дебиторы Ергали (32).xlsx.__clean.xlsx","05.03.2026 9:49:03","19772"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260305095023_Детальный Дебиторы Ергали (32).xlsx","05.03.2026 9:49:02","19465"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Детальный Дебиторы Алена (32).xlsx.__clean.xlsx","05.03.2026 9:49:02","19832"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260305095021_Детальный Дебиторы Алена (32).xlsx","05.03.2026 9:49:02","19537"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Ведомость по денежным средствам (103).xlsx.__clean.xlsx","05.03.2026 9:49:02","9872"
"E:\GPT1C_Processor_analitic\reports\rejected\cash\20260305_094934_Ведомость по денежным средствам (103).xlsx","05.03.2026 9:49:02","9573"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Ведомость_по_взаиморасчетам_с_контрагентами (98).xlsx.__clean.xlsx","05.03.2026 9:49:02","23999"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260305094943_Ведомость_по_взаиморасчетам_с_контрагентами (98).xlsx","05.03.2026 9:49:02","23638"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Ведомость_по_взаиморасчетам_с_контрагентами_Оксана (70).xlsx.__clean.xlsx","05.03.2026 9:49:02","9789"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260305095008_Ведомость_по_взаиморасчетам_с_контрагентами_Оксана (70).xlsx","05.03.2026 9:49:02","9491"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Ведомость_по_взаиморасчетам_с_контрагентами_Магира (71).xlsx.__clean.xlsx","05.03.2026 9:49:02","11839"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260305095003_Ведомость_по_взаиморасчетам_с_контрагентами_Магира (71).xlsx","05.03.2026 9:49:02","11537"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Ведомость_по_взаиморасчетам_с_контрагентами_Ергали (71).xlsx.__clean.xlsx","05.03.2026 9:49:02","9141"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260305094954_Ведомость_по_взаиморасчетам_с_контрагентами_Ергали (71).xlsx","05.03.2026 9:49:02","8848"
"E:\GPT1C_Processor_analitic\reports\analytics\dso_Алена_20260301.html","01.03.2026 18:48:45","6201"
"E:\GPT1C_Processor_analitic\reports\analytics\dso_Оксана_20260301.html","01.03.2026 18:48:45","5349"
"E:\GPT1C_Processor_analitic\reports\analytics\dso_Магира_20260301.html","01.03.2026 18:48:45","6423"
"E:\GPT1C_Processor_analitic\reports\analytics\dso_Ергали_20260301.html","01.03.2026 18:48:45","6092"
"E:\GPT1C_Processor_analitic\reports\analytics\concentration_Ергали_pct_20260301.html","01.03.2026 18:48:44","2803"
"E:\GPT1C_Processor_analitic\reports\analytics\concentration_Ергали_20260301.html","01.03.2026 18:48:44","3574"
"E:\GPT1C_Processor_analitic\reports\analytics\concentration_Алена_pct_20260301.html","01.03.2026 18:48:44","2215"
"E:\GPT1C_Processor_analitic\reports\analytics\concentration_Алена_20260301.html","01.03.2026 18:48:44","2791"
"E:\GPT1C_Processor_analitic\reports\analytics\concentration_Магира_pct_20260301.html","01.03.2026 18:48:44","3062"
"E:\GPT1C_Processor_analitic\reports\analytics\concentration_Магира_20260301.html","01.03.2026 18:48:44","3893"
"E:\GPT1C_Processor_analitic\reports\analytics\concentration_Оксана_pct_20260301.html","01.03.2026 18:48:44","2984"
"E:\GPT1C_Processor_analitic\reports\analytics\concentration_Оксана_20260301.html","01.03.2026 18:48:44","3751"
"E:\GPT1C_Processor_analitic\reports\analytics\rfm_Ергали_20260301.html","01.03.2026 18:48:44","3647"
"E:\GPT1C_Processor_analitic\reports\analytics\rfm_Алена_20260301.html","01.03.2026 18:48:44","3244"
"E:\GPT1C_Processor_analitic\reports\analytics\rfm_Магира_20260301.html","01.03.2026 18:48:44","3971"
"E:\GPT1C_Processor_analitic\reports\analytics\rfm_Оксана_20260301.html","01.03.2026 18:48:44","3061"
"E:\GPT1C_Processor_analitic\reports\analytics\turnover_20260301.html","01.03.2026 18:48:44","4084"
"E:\GPT1C_Processor_analitic\reports\analytics\net_profit_mtd\net_profit_mtd_20260201.html","01.03.2026 18:48:44","2657"
"E:\GPT1C_Processor_analitic\reports\analytics\net_profit_day\net_profit_day_20260227.html","01.03.2026 18:48:44","2628"
"E:\GPT1C_Processor_analitic\reports\analytics\net_profit_mtd_20260201.json","01.03.2026 18:48:44","411"
"E:\GPT1C_Processor_analitic\reports\analytics\net_profit_day_20260227.json","01.03.2026 18:48:44","393"
"E:\GPT1C_Processor_analitic\reports\ai\ai_debt_Оксана_20260301_184627.html","01.03.2026 18:46:27","9749"
"E:\GPT1C_Processor_analitic\reports\ai\ai_debt_Оксана_20260301_184627.txt","01.03.2026 18:46:27","8796"
"E:\GPT1C_Processor_analitic\reports\json\sales_продажи_оксана_246xlsx__clean_27_февраля_2026_г.json","01.03.2026 17:25:17","2313"
"E:\GPT1C_Processor_analitic\reports\html\sales_grouped_Продажи Оксана (246).html","01.03.2026 17:25:16","6341"
"E:\GPT1C_Processor_analitic\reports\excel\Продажи Оксана (246).xlsx.__clean.xlsx","01.03.2026 17:25:15","6472"
"E:\GPT1C_Processor_analitic\reports\json\sales_продажи_магира_256xlsx__clean_27_февраля_2026_г.json","01.03.2026 17:25:15","5590"
"E:\GPT1C_Processor_analitic\reports\html\sales_grouped_Продажи Магира (256).html","01.03.2026 17:25:14","9753"
"E:\GPT1C_Processor_analitic\reports\excel\Продажи Магира (256).xlsx.__clean.xlsx","01.03.2026 17:25:14","7303"
"E:\GPT1C_Processor_analitic\reports\json\sales_продажи_ергали_218xlsx__clean_27_февраля_2026_г.json","01.03.2026 17:25:13","2195"
"E:\GPT1C_Processor_analitic\reports\html\sales_grouped_Продажи Ергали (218).html","01.03.2026 17:25:12","5736"
"E:\GPT1C_Processor_analitic\reports\excel\Продажи Ергали (218).xlsx.__clean.xlsx","01.03.2026 17:25:12","6449"
"E:\GPT1C_Processor_analitic\reports\json\sales_продажи_алена_238xlsx__clean_27_февраля_2026_г.json","01.03.2026 17:25:11","2480"
"E:\GPT1C_Processor_analitic\reports\html\sales_grouped_Продажи Алена (238).html","01.03.2026 17:25:10","6078"
"E:\GPT1C_Processor_analitic\reports\excel\Продажи Алена (238).xlsx.__clean.xlsx","01.03.2026 17:25:10","6506"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Продажи Ергали (218).xlsx.__clean.xlsx","01.03.2026 17:25:09","6449"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260301172513_Продажи Ергали (218).xlsx","01.03.2026 17:25:09","6174"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Продажи Алена (238).xlsx.__clean.xlsx","01.03.2026 17:25:09","6506"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260301172511_Продажи Алена (238).xlsx","01.03.2026 17:25:09","6228"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Продажи Оксана (246).xlsx.__clean.xlsx","01.03.2026 17:25:09","6472"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260301172517_Продажи Оксана (246).xlsx","01.03.2026 17:25:09","6195"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Продажи Магира (256).xlsx.__clean.xlsx","01.03.2026 17:25:09","7303"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260301172515_Продажи Магира (256).xlsx","01.03.2026 17:25:09","7024"
"E:\GPT1C_Processor_analitic\reports\json\sales_продажи_365xlsx__clean_27_февраля_2026_г.json","01.03.2026 17:15:52","15933"
"E:\GPT1C_Processor_analitic\reports\html\sales_grouped_Продажи (365).html","01.03.2026 17:15:51","27161"
"E:\GPT1C_Processor_analitic\reports\excel\Продажи (365).xlsx.__clean.xlsx","01.03.2026 17:15:51","10113"
"E:\GPT1C_Processor_analitic\reports\json\sales_продажи_364xlsx__clean_01022026_26022026.json","01.03.2026 17:15:50","253947"
"E:\GPT1C_Processor_analitic\reports\html\sales_grouped_Продажи (364).html","01.03.2026 17:15:49","300965"
"E:\GPT1C_Processor_analitic\reports\excel\Продажи (364).xlsx.__clean.xlsx","01.03.2026 17:15:48","59965"
"E:\GPT1C_Processor_analitic\reports\html\inventory_остатки_всем_258__27_февраля_2026_г.html","01.03.2026 17:15:48","2507"
"E:\GPT1C_Processor_analitic\reports\json\inventory_остатки_всем_258__27_февраля_2026_г.json","01.03.2026 17:15:48","10832"
"E:\GPT1C_Processor_analitic\reports\excel\Остатки всем (258).xlsx.__clean.xlsx","01.03.2026 17:15:47","9489"
"E:\GPT1C_Processor_analitic\reports\html\expenses_Затраты_с_нарастающим_181_xlsx___clean_20260201.html","01.03.2026 17:15:47","11531"
"E:\GPT1C_Processor_analitic\reports\json\expenses_Затраты_с_нарастающим_181_xlsx___clean_20260201.json","01.03.2026 17:15:47","5541"
"E:\GPT1C_Processor_analitic\reports\excel\Затраты с нарастающим (181).xlsx.__clean.xlsx","01.03.2026 17:15:45","6171"
"E:\GPT1C_Processor_analitic\reports\html\expenses_Затраты_50_xlsx___clean_20260227.html","01.03.2026 17:15:45","6685"
"E:\GPT1C_Processor_analitic\reports\json\expenses_Затраты_50_xlsx___clean_20260227.json","01.03.2026 17:15:45","1739"
"E:\GPT1C_Processor_analitic\reports\excel\Затраты (50).xlsx.__clean.xlsx","01.03.2026 17:15:43","5467"
"E:\GPT1C_Processor_analitic\reports\html\debt_ext_Детальный_по_взаиморасчетам_с_контрагентами (95).html","01.03.2026 17:15:42","969542"
"E:\GPT1C_Processor_analitic\reports\json\debt_ext_Детальный_по_взаиморасчетам_с_контрагентами (95).json","01.03.2026 17:15:42","395259"
"E:\GPT1C_Processor_analitic\reports\excel\Детальный_по_взаиморасчетам_с_контрагентами (95).xlsx.__clean.xlsx","01.03.2026 17:15:41","85767"
"E:\GPT1C_Processor_analitic\reports\html\debt_ext_Детальный Дебиторы Оксана (107).html","01.03.2026 17:15:40","234341"
"E:\GPT1C_Processor_analitic\reports\json\debt_ext_Детальный Дебиторы Оксана (107).json","01.03.2026 17:15:40","90693"
"E:\GPT1C_Processor_analitic\reports\excel\Детальный Дебиторы Оксана (107).xlsx.__clean.xlsx","01.03.2026 17:15:40","24417"
"E:\GPT1C_Processor_analitic\reports\html\debt_ext_Детальный Дебиторы Магира (111).html","01.03.2026 17:15:39","290310"
"E:\GPT1C_Processor_analitic\reports\json\debt_ext_Детальный Дебиторы Магира (111).json","01.03.2026 17:15:39","117179"
"E:\GPT1C_Processor_analitic\reports\excel\Детальный Дебиторы Магира (111).xlsx.__clean.xlsx","01.03.2026 17:15:39","30236"
"E:\GPT1C_Processor_analitic\reports\html\debt_ext_Детальный Дебиторы Ергали (100).html","01.03.2026 17:15:38","165862"
"E:\GPT1C_Processor_analitic\reports\json\debt_ext_Детальный Дебиторы Ергали (100).json","01.03.2026 17:15:38","62626"
"E:\GPT1C_Processor_analitic\reports\excel\Детальный Дебиторы Ергали (100).xlsx.__clean.xlsx","01.03.2026 17:15:37","19468"
"E:\GPT1C_Processor_analitic\reports\html\debt_ext_Детальный Дебиторы Алена (103).html","01.03.2026 17:15:37","161732"
"E:\GPT1C_Processor_analitic\reports\json\debt_ext_Детальный Дебиторы Алена (103).json","01.03.2026 17:15:37","63871"
"E:\GPT1C_Processor_analitic\reports\excel\Детальный Дебиторы Алена (103).xlsx.__clean.xlsx","01.03.2026 17:15:36","19600"
"E:\GPT1C_Processor_analitic\reports\html\inventory_cost_ведомость_по_партиям_товаров_на_складах_184xlsx__c.html","01.03.2026 17:15:36","39663"
"E:\GPT1C_Processor_analitic\reports\json\inventory_cost_ведомость_по_партиям_товаров_на_складах_184xlsx__c.json","01.03.2026 17:15:36","20213"
"E:\GPT1C_Processor_analitic\reports\html\inventory_ведомость_по_партиям_товаров_на_складах_184__01_02_2026_-_26_02_2026.html","01.03.2026 17:15:35","2505"
"E:\GPT1C_Processor_analitic\reports\json\inventory_ведомость_по_партиям_товаров_на_складах_184__01_02_2026_-_26_02_2026.json","01.03.2026 17:15:35","22729"
"E:\GPT1C_Processor_analitic\reports\excel\Ведомость_по_партиям_товаров_на_складах (184).xlsx.__clean.xlsx","01.03.2026 17:15:34","14252"
"E:\GPT1C_Processor_analitic\reports\html\Ведомость_по_взаиморасчетам_с_контрагентами_Оксана (267)_debt.html","01.03.2026 17:15:34","42048"
"E:\GPT1C_Processor_analitic\reports\excel\Ведомость_по_взаиморасчетам_с_контрагентами_Оксана (267).xlsx.__clean.xlsx","01.03.2026 17:15:33","9920"
"E:\GPT1C_Processor_analitic\reports\html\debt_ext_Ведомость_по_взаиморасчетам_с_контрагентами_Оксана (266).html","01.03.2026 17:15:33","232956"
"E:\GPT1C_Processor_analitic\reports\json\debt_ext_Ведомость_по_взаиморасчетам_с_контрагентами_Оксана (266).json","01.03.2026 17:15:33","89792"
"E:\GPT1C_Processor_analitic\reports\excel\Ведомость_по_взаиморасчетам_с_контрагентами_Оксана (266).xlsx.__clean.xlsx","01.03.2026 17:15:32","24011"
"E:\GPT1C_Processor_analitic\reports\html\Ведомость_по_взаиморасчетам_с_контрагентами_Магира (267)_debt.html","01.03.2026 17:15:31","53136"
"E:\GPT1C_Processor_analitic\reports\excel\Ведомость_по_взаиморасчетам_с_контрагентами_Магира (267).xlsx.__clean.xlsx","01.03.2026 17:15:31","11790"
"E:\GPT1C_Processor_analitic\reports\html\debt_ext_Ведомость_по_взаиморасчетам_с_контрагентами_Магира (266).html","01.03.2026 17:15:30","288851"
"E:\GPT1C_Processor_analitic\reports\json\debt_ext_Ведомость_по_взаиморасчетам_с_контрагентами_Магира (266).json","01.03.2026 17:15:30","116229"
"E:\GPT1C_Processor_analitic\reports\excel\Ведомость_по_взаиморасчетам_с_контрагентами_Магира (266).xlsx.__clean.xlsx","01.03.2026 17:15:30","29628"
"E:\GPT1C_Processor_analitic\reports\html\Ведомость_по_взаиморасчетам_с_контрагентами_за_26_05 (176)_debt.html","01.03.2026 17:15:29","133636"
"E:\GPT1C_Processor_analitic\reports\excel\Ведомость_по_взаиморасчетам_с_контрагентами_за_26_05 (176).xlsx.__clean.xlsx","01.03.2026 17:15:29","23892"
"E:\GPT1C_Processor_analitic\reports\html\Ведомость_по_взаиморасчетам_с_контрагентами_Ергали (267)_debt.html","01.03.2026 17:15:28","36141"
"E:\GPT1C_Processor_analitic\reports\excel\Ведомость_по_взаиморасчетам_с_контрагентами_Ергали (267).xlsx.__clean.xlsx","01.03.2026 17:15:28","8980"
"E:\GPT1C_Processor_analitic\reports\html\debt_ext_Ведомость_по_взаиморасчетам_с_контрагентами_Ергали (266).html","01.03.2026 17:15:27","163696"
"E:\GPT1C_Processor_analitic\reports\json\debt_ext_Ведомость_по_взаиморасчетам_с_контрагентами_Ергали (266).json","01.03.2026 17:15:27","61457"
"E:\GPT1C_Processor_analitic\reports\excel\Ведомость_по_взаиморасчетам_с_контрагентами_Ергали (266).xlsx.__clean.xlsx","01.03.2026 17:15:27","19152"
"E:\GPT1C_Processor_analitic\reports\html\Ведомость_по_взаиморасчетам_с_контрагентами_Алена (266)_debt.html","01.03.2026 17:15:26","30675"
"E:\GPT1C_Processor_analitic\reports\excel\Ведомость_по_взаиморасчетам_с_контрагентами_Алена (266).xlsx.__clean.xlsx","01.03.2026 17:15:26","8265"
"E:\GPT1C_Processor_analitic\reports\html\debt_ext_Ведомость_по_взаиморасчетам_с_контрагентами_Алена (265).html","01.03.2026 17:15:25","160508"
"E:\GPT1C_Processor_analitic\reports\json\debt_ext_Ведомость_по_взаиморасчетам_с_контрагентами_Алена (265).json","01.03.2026 17:15:25","63092"
"E:\GPT1C_Processor_analitic\reports\excel\Ведомость_по_взаиморасчетам_с_контрагентами_Алена (265).xlsx.__clean.xlsx","01.03.2026 17:15:24","19331"
"E:\GPT1C_Processor_analitic\reports\html\Ведомость_по_взаиморасчетам_с_контрагентами (338)_debt.html","01.03.2026 17:15:24","135162"
"E:\GPT1C_Processor_analitic\reports\excel\Ведомость_по_взаиморасчетам_с_контрагентами (338).xlsx.__clean.xlsx","01.03.2026 17:15:23","24055"
"E:\GPT1C_Processor_analitic\reports\html\debt_ext_Ведомость_по_взаиморасчетам_с_контрагентами (337).html","01.03.2026 17:15:23","960559"
"E:\GPT1C_Processor_analitic\reports\json\debt_ext_Ведомость_по_взаиморасчетам_с_контрагентами (337).json","01.03.2026 17:15:23","390457"
"E:\GPT1C_Processor_analitic\reports\excel\Ведомость_по_взаиморасчетам_с_контрагентами (337).xlsx.__clean.xlsx","01.03.2026 17:15:22","84082"
"E:\GPT1C_Processor_analitic\reports\json\inventory_ведомость_по_товарам_на_складах_182__26_февраля_2026_г.json","01.03.2026 17:15:21","10689"
"E:\GPT1C_Processor_analitic\reports\html\inventory_ведомость_по_товарам_на_складах_182__26_февраля_2026_г.html","01.03.2026 17:15:21","2508"
"E:\GPT1C_Processor_analitic\reports\excel\Ведомость по товарам на складах (182).xlsx.__clean.xlsx","01.03.2026 17:15:21","9462"
"E:\GPT1C_Processor_analitic\reports\json\gross_валовая_прибыль_349xlsx__clean_27_февраля_2026_г.json","01.03.2026 17:15:20","5748"
"E:\GPT1C_Processor_analitic\reports\html\Валовая прибыль (349).xlsx.__clean_gross_pct.html","01.03.2026 17:15:19","6534"
"E:\GPT1C_Processor_analitic\reports\html\Валовая прибыль (349)_gross_sum.html","01.03.2026 17:15:18","10600"
"E:\GPT1C_Processor_analitic\reports\excel\Валовая прибыль (349).xlsx.__clean.xlsx","01.03.2026 17:15:18","7491"
"E:\GPT1C_Processor_analitic\reports\json\gross_валовая_прибыль_348xlsx__clean_01022026_26022026.json","01.03.2026 17:15:17","20249"
"E:\GPT1C_Processor_analitic\reports\html\Валовая прибыль (348).xlsx.__clean_gross_pct.html","01.03.2026 17:15:16","6364"
"E:\GPT1C_Processor_analitic\reports\html\Валовая прибыль (348)_gross_sum.html","01.03.2026 17:15:15","10645"
"E:\GPT1C_Processor_analitic\reports\excel\Валовая прибыль (348).xlsx.__clean.xlsx","01.03.2026 17:15:15","12037"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Ведомость по денежным средствам (350).xlsx.__clean.xlsx","01.03.2026 17:15:14","10424"
"E:\GPT1C_Processor_analitic\reports\rejected\cash\20260301_171520_Ведомость по денежным средствам (350).xlsx","01.03.2026 17:15:14","10125"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Ведомость_по_партиям_товаров_на_складах (184).xlsx.__clean.xlsx","01.03.2026 17:15:14","14252"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260301171536_Ведомость_по_партиям_товаров_на_складах (184).xlsx","01.03.2026 17:15:14","13936"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Ведомость по товарам на складах (182).xlsx.__clean.xlsx","01.03.2026 17:15:14","9462"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260301171521_Ведомость по товарам на складах (182).xlsx","01.03.2026 17:15:14","9165"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Затраты с нарастающим (181).xlsx.__clean.xlsx","01.03.2026 17:15:14","6171"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260301171547_Затраты с нарастающим (181).xlsx","01.03.2026 17:15:14","5886"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Продажи (364).xlsx.__clean.xlsx","01.03.2026 17:15:14","59965"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260301171551_Продажи (364).xlsx","01.03.2026 17:15:14","59574"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Валовая прибыль (348).xlsx.__clean.xlsx","01.03.2026 17:15:14","12037"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260301171517_Валовая прибыль (348).xlsx","01.03.2026 17:15:14","11737"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Ведомость_по_взаиморасчетам_с_контрагентами_Алена (265).xlsx.__clean.xlsx","01.03.2026 17:15:14","19331"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260301171525_Ведомость_по_взаиморасчетам_с_контрагентами_Алена (265).xlsx","01.03.2026 17:15:14","19039"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Ведомость_по_взаиморасчетам_с_контрагентами_Ергали (266).xlsx.__clean.xlsx","01.03.2026 17:15:14","19152"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260301171527_Ведомость_по_взаиморасчетам_с_контрагентами_Ергали (266).xlsx","01.03.2026 17:15:14","18849"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Ведомость_по_взаиморасчетам_с_контрагентами_за_26_05 (176).xlsx.__clean.xlsx","01.03.2026 17:15:14","23892"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260301171529_Ведомость_по_взаиморасчетам_с_контрагентами_за_26_05 (176).xlsx","01.03.2026 17:15:13","23532"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Ведомость_по_взаиморасчетам_с_контрагентами_Магира (266).xlsx.__clean.xlsx","01.03.2026 17:15:13","29628"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Ведомость_по_взаиморасчетам_с_контрагентами_Оксана (266).xlsx.__clean.xlsx","01.03.2026 17:15:13","24011"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260301171531_Ведомость_по_взаиморасчетам_с_контрагентами_Магира (266).xlsx","01.03.2026 17:15:13","29308"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Ведомость_по_взаиморасчетам_с_контрагентами (337).xlsx.__clean.xlsx","01.03.2026 17:15:13","84082"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260301171533_Ведомость_по_взаиморасчетам_с_контрагентами_Оксана (266).xlsx","01.03.2026 17:15:13","23699"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260301171523_Ведомость_по_взаиморасчетам_с_контрагентами (337).xlsx","01.03.2026 17:15:13","83669"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260301171532_Ведомость_по_взаиморасчетам_с_контрагентами_Магира (267).xlsx","01.03.2026 17:15:13","11490"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Ведомость_по_взаиморасчетам_с_контрагентами_Магира (267).xlsx.__clean.xlsx","01.03.2026 17:15:13","11790"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Ведомость_по_взаиморасчетам_с_контрагентами_Ергали (267).xlsx.__clean.xlsx","01.03.2026 17:15:13","8980"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260301171528_Ведомость_по_взаиморасчетам_с_контрагентами_Ергали (267).xlsx","01.03.2026 17:15:13","8690"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Ведомость_по_взаиморасчетам_с_контрагентами_Алена (266).xlsx.__clean.xlsx","01.03.2026 17:15:13","8265"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260301171526_Ведомость_по_взаиморасчетам_с_контрагентами_Алена (266).xlsx","01.03.2026 17:15:13","7976"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Валовая прибыль (349).xlsx.__clean.xlsx","01.03.2026 17:15:13","7491"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Продажи (365).xlsx.__clean.xlsx","01.03.2026 17:15:13","10113"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260301171520_Валовая прибыль (349).xlsx","01.03.2026 17:15:13","7208"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260301171552_Продажи (365).xlsx","01.03.2026 17:15:13","9819"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Остатки всем (258).xlsx.__clean.xlsx","01.03.2026 17:15:13","9489"
"E:\GPT1C_Processor_analitic\reports\excel\processed\20260301171548_Остатки всем (258).xlsx","01.03.2026 17:15:13","9192"
"E:\GPT1C_Processor_analitic\reports\excel\clean\Затраты (50).xlsx.__clean.xlsx","01.03.2026 17:15:13","5467"
